timestamp,outdoor_temp_c,people_heat_gain_w,lighting_heat_gain_w,equipment_heat_gain_w,discharge_air_temp_c,supply_airflow_m3_s,zone_temp_c
73860,27.631,150.0,150.0,200.0,16.0,0.191574,22.5764
73920,27.6093,150.0,150.0,200.0,16.0,0.191185,22.5475
73980,27.5877,150.0,150.0,200.0,16.0,0.190797,22.5445
74040,27.566,150.0,150.0,200.0,16.0,0.190411,22.5716
74100,27.5443,150.0,150.0,200.0,16.0,0.190026,22.5681
74160,27.5226,150.0,150.0,200.0,16.0,0.189643,22.6067
74220,27.5009,150.0,150.0,200.0,16.0,0.189261,22.5875
74280,27.4792,150.0,150.0,200.0,16.0,0.188881,22.563
74340,27.4575,150.0,150.0,200.0,16.0,0.188502,22.5904
74400,27.4358,150.0,150.0,200.0,16.0,0.188124,22.5981
74460,27.414,150.0,150.0,200.0,16.0,0.187748,22.5738
74520,27.3923,150.0,150.0,200.0,16.0,0.187373,22.5461
74580,27.3705,150.0,150.0,200.0,16.0,0.186999,22.5858
74640,27.3488,150.0,150.0,200.0,16.0,0.186626,22.6052
74700,27.327,150.0,150.0,200.0,16.0,0.186255,22.5689
74760,27.3052,150.0,150.0,200.0,16.0,0.185885,22.5991
74820,27.2835,150.0,150.0,200.0,16.0,0.185516,22.5707
74880,27.2617,150.0,150.0,200.0,16.0,0.185148,22.5653
74940,27.2399,150.0,150.0,200.0,16.0,0.184782,22.5041
75000,27.2181,150.0,150.0,200.0,16.0,0.184416,22.5004
75060,27.1963,150.0,150.0,200.0,16.0,0.184052,22.5293
75120,27.1745,150.0,150.0,200.0,16.0,0.183688,22.4776
75180,27.1527,150.0,150.0,200.0,16.0,0.183326,22.5069
75240,27.1309,150.0,150.0,200.0,16.0,0.182965,22.5477
75300,27.1091,150.0,150.0,200.0,16.0,0.182604,22.4988
75360,27.0873,150.0,150.0,200.0,16.0,0.182245,22.5317
75420,27.0654,150.0,150.0,200.0,16.0,0.181887,22.4722
75480,27.0436,150.0,150.0,200.0,16.0,0.181529,22.495
75540,27.0218,150.0,150.0,200.0,16.0,0.181173,22.5375
75600,27.0,150.0,150.0,200.0,16.0,0.180817,22.5101
75660,26.9782,150.0,150.0,200.0,16.0,0.180462,22.5096
75720,26.9564,150.0,150.0,200.0,16.0,0.180109,22.5491
75780,26.9346,150.0,150.0,200.0,16.0,0.18,22.5339
75840,26.9127,150.0,150.0,200.0,16.0,0.18,22.4657
75900,26.8909,150.0,150.0,200.0,16.0,0.18,22.5285
75960,26.8691,150.0,150.0,200.0,16.0,0.18,22.4675
76020,26.8473,150.0,150.0,200.0,16.0,0.18,22.4824
76080,26.8255,150.0,150.0,200.0,16.0,0.18,22.4803
76140,26.8037,150.0,150.0,200.0,16.0,0.18,22.5089
76200,26.7819,150.0,150.0,200.0,16.0,0.18,22.4397
76260,26.7601,150.0,150.0,200.0,16.0,0.18,22.484
76320,26.7383,150.0,150.0,200.0,16.0,0.18,22.4829
76380,26.7165,150.0,150.0,200.0,16.0,0.18,22.4883
76440,26.6948,150.0,150.0,200.0,16.0,0.18,22.4545
76500,26.673,150.0,150.0,200.0,16.0,0.18,22.4876
76560,26.6512,150.0,150.0,200.0,16.0,0.18,22.4329
76620,26.6295,150.0,150.0,200.0,16.0,0.18,22.4853
76680,26.6077,150.0,150.0,200.0,16.0,0.18,22.4581
76740,26.586,150.0,150.0,200.0,16.0,0.18,22.4022
76800,26.5642,150.0,150.0,200.0,16.0,0.18,22.453
76860,26.5425,150.0,150.0,200.0,16.0,0.18,22.4428
76920,26.5208,150.0,150.0,200.0,16.0,0.18,22.4233
76980,26.4991,150.0,150.0,200.0,16.0,0.18,22.4084
77040,26.4774,150.0,150.0,200.0,16.0,0.18,22.4198
77100,26.4557,150.0,150.0,200.0,16.0,0.18,22.3802
77160,26.434,150.0,150.0,200.0,16.0,0.18,22.4707
77220,26.4123,150.0,150.0,200.0,16.0,0.18,22.3826
77280,26.3907,150.0,150.0,200.0,16.0,0.18,22.393
77340,26.369,150.0,150.0,200.0,16.0,0.18,22.4436
77400,26.3474,150.0,150.0,200.0,16.0,0.18,22.4232
77460,26.3257,150.0,150.0,200.0,16.0,0.18,22.4236
77520,26.3041,150.0,150.0,200.0,16.0,0.18,22.4438
77580,26.2825,150.0,150.0,200.0,16.0,0.18,22.3852
77640,26.261,150.0,150.0,200.0,16.0,0.18,22.3595
77700,26.2394,150.0,150.0,200.0,16.0,0.18,22.4125
77760,26.2178,150.0,150.0,200.0,16.0,0.18,22.4073
77820,26.1963,150.0,150.0,200.0,16.0,0.18,22.3698
77880,26.1748,150.0,150.0,200.0,16.0,0.18,22.3378
77940,26.1533,150.0,150.0,200.0,16.0,0.18,22.4092
78000,26.1318,150.0,150.0,200.0,16.0,0.18,22.3854
78060,26.1103,150.0,150.0,200.0,16.0,0.18,22.3231
78120,26.0888,150.0,150.0,200.0,16.0,0.18,22.3838
78180,26.0674,150.0,150.0,200.0,16.0,0.18,22.3132
78240,26.046,150.0,150.0,200.0,16.0,0.18,22.3381
78300,26.0245,150.0,150.0,200.0,16.0,0.18,22.3149
78360,26.0032,150.0,150.0,200.0,16.0,0.18,22.3255
78420,25.9818,150.0,150.0,200.0,16.0,0.18,22.3156
78480,25.9604,150.0,150.0,200.0,16.0,0.18,22.3182
78540,25.9391,150.0,150.0,200.0,16.0,0.18,22.3543
78600,25.9178,150.0,150.0,200.0,16.0,0.18,22.3373
78660,25.8965,150.0,150.0,200.0,16.0,0.18,22.3433
78720,25.8752,150.0,150.0,200.0,16.0,0.18,22.3531
78780,25.854,150.0,150.0,200.0,16.0,0.18,22.305
78840,25.8328,150.0,150.0,200.0,16.0,0.18,22.3144
78900,25.8116,150.0,150.0,200.0,16.0,0.18,22.324
78960,25.7904,150.0,150.0,200.0,16.0,0.18,22.3549
79020,25.7692,150.0,150.0,200.0,16.0,0.18,22.3265
79080,25.7481,150.0,150.0,200.0,16.0,0.18,22.3367
79140,25.727,150.0,150.0,200.0,16.0,0.18,22.3216
79200,25.7059,150.0,150.0,200.0,16.0,0.18,22.3185
79260,25.6848,150.0,150.0,200.0,16.0,0.18,22.229
79320,25.6638,150.0,150.0,200.0,16.0,0.18,22.3047
79380,25.6428,150.0,150.0,200.0,16.0,0.18,22.2803
79440,25.6218,150.0,150.0,200.0,16.0,0.18,22.2712
79500,25.6009,150.0,150.0,200.0,16.0,0.18,22.2494
79560,25.5799,150.0,150.0,200.0,16.0,0.18,22.2481
79620,25.559,150.0,150.0,200.0,16.0,0.18,22.269
79680,25.5381,150.0,150.0,200.0,16.0,0.18,22.2773
79740,25.5173,150.0,150.0,200.0,16.0,0.18,22.2027
79800,25.4965,150.0,150.0,200.0,16.0,0.18,22.2497
79860,25.4757,150.0,150.0,200.0,16.0,0.18,22.2219
79920,25.4549,150.0,150.0,200.0,16.0,0.18,22.2057
79980,25.4342,150.0,150.0,200.0,16.0,0.18,22.2415
80040,25.4135,150.0,150.0,200.0,16.0,0.18,22.2154
80100,25.3928,150.0,150.0,200.0,16.0,0.18,22.2009
80160,25.3722,150.0,150.0,200.0,16.0,0.18,22.1931
80220,25.3515,150.0,150.0,200.0,16.0,0.18,22.22
80280,25.331,150.0,150.0,200.0,16.0,0.18,22.2067
80340,25.3104,150.0,150.0,200.0,16.0,0.18,22.1697
80400,25.2899,150.0,150.0,200.0,16.0,0.18,22.1726
80460,25.2694,150.0,150.0,200.0,16.0,0.18,22.1877
80520,25.249,150.0,150.0,200.0,16.0,0.18,22.2007
80580,25.2285,150.0,150.0,200.0,16.0,0.18,22.1524
80640,25.2082,150.0,150.0,200.0,16.0,0.18,22.1938
80700,25.1878,150.0,150.0,200.0,16.0,0.18,22.1498
80760,25.1675,150.0,150.0,200.0,16.0,0.18,22.2516
80820,25.1472,150.0,150.0,200.0,16.0,0.18,22.1368
80880,25.127,150.0,150.0,200.0,16.0,0.18,22.1366
80940,25.1068,150.0,150.0,200.0,16.0,0.18,22.1614
81000,25.0866,150.0,150.0,200.0,16.0,0.18,22.1237
81060,25.0664,150.0,150.0,200.0,16.0,0.18,22.1708
81120,25.0463,150.0,150.0,200.0,16.0,0.18,22.1952
81180,25.0263,150.0,150.0,200.0,16.0,0.18,22.1247
81240,25.0063,150.0,150.0,200.0,16.0,0.18,22.1367
81300,24.9863,150.0,150.0,200.0,16.0,0.18,22.1111
81360,24.9663,150.0,150.0,200.0,16.0,0.18,22.1218
81420,24.9464,150.0,150.0,200.0,16.0,0.18,22.1599
81480,24.9265,150.0,150.0,200.0,16.0,0.18,22.1388
81540,24.9067,150.0,150.0,200.0,16.0,0.18,22.08
81600,24.8869,150.0,150.0,200.0,16.0,0.18,22.1486
81660,24.8672,150.0,150.0,200.0,16.0,0.18,22.1321
81720,24.8474,150.0,150.0,200.0,16.0,0.18,22.1069
81780,24.8278,150.0,150.0,200.0,16.0,0.18,22.0676
81840,24.8081,150.0,150.0,200.0,16.0,0.18,22.0843
81900,24.7886,150.0,150.0,200.0,16.0,0.18,22.0535
81960,24.769,150.0,150.0,200.0,16.0,0.18,22.0864
82020,24.7495,150.0,150.0,200.0,16.0,0.18,22.0579
82080,24.73,150.0,150.0,200.0,16.0,0.18,21.9953
82140,24.7106,150.0,150.0,200.0,16.0,0.18,22.0851
82200,24.6913,150.0,150.0,200.0,16.0,0.18,22.058
82260,24.6719,150.0,150.0,200.0,16.0,0.18,22.0795
82320,24.6526,150.0,150.0,200.0,16.0,0.18,22.038
82380,24.6334,150.0,150.0,200.0,16.0,0.18,22.0427
82440,24.6142,150.0,150.0,200.0,16.0,0.18,22.0654
82500,24.5951,150.0,150.0,200.0,16.0,0.18,22.0384
82560,24.576,150.0,150.0,200.0,16.0,0.18,22.0303
82620,24.5569,150.0,150.0,200.0,16.0,0.18,22.113
82680,24.5379,150.0,150.0,200.0,16.0,0.18,22.0063
82740,24.5189,150.0,150.0,200.0,16.0,0.18,22.0113
82800,24.5,150.0,150.0,200.0,16.0,0.18,22.0531
82860,24.4811,150.0,150.0,200.0,16.0,0.18,21.9717
82920,24.4623,150.0,150.0,200.0,16.0,0.18,21.9594
82980,24.4435,150.0,150.0,200.0,16.0,0.18,21.9425
83040,24.4248,150.0,150.0,200.0,16.0,0.18,21.9962
83100,24.4061,150.0,150.0,200.0,16.0,0.18,21.9938
83160,24.3875,150.0,150.0,200.0,16.0,0.18,21.992
83220,24.3689,150.0,150.0,200.0,16.0,0.18,21.9239
83280,24.3504,150.0,150.0,200.0,16.0,0.18,21.9894
83340,24.3319,150.0,150.0,200.0,16.0,0.18,21.9899
83400,24.3135,150.0,150.0,200.0,16.0,0.18,21.9458
83460,24.2951,150.0,150.0,200.0,16.0,0.18,21.9444
83520,24.2768,150.0,150.0,200.0,16.0,0.18,21.9584
83580,24.2585,150.0,150.0,200.0,16.0,0.18,21.9438
83640,24.2403,150.0,150.0,200.0,16.0,0.18,21.9468
83700,24.2221,150.0,150.0,200.0,16.0,0.18,21.8896
83760,24.204,150.0,150.0,200.0,16.0,0.18,21.9116
83820,24.186,150.0,150.0,200.0,16.0,0.18,21.8751
83880,24.168,150.0,150.0,200.0,16.0,0.18,21.9251
83940,24.15,150.0,150.0,200.0,16.0,0.18,21.9167
84000,24.1321,150.0,150.0,200.0,16.0,0.18,21.8925
84060,24.1143,150.0,150.0,200.0,16.0,0.18,21.8989
84120,24.0965,150.0,150.0,200.0,16.0,0.18,21.838
84180,24.0788,150.0,150.0,200.0,16.0,0.18,21.905
84240,24.0611,150.0,150.0,200.0,16.0,0.18,21.8598
84300,24.0435,150.0,150.0,200.0,16.0,0.18,21.8723
84360,24.0259,150.0,150.0,200.0,16.0,0.18,21.8965
84420,24.0084,150.0,150.0,200.0,16.0,0.18,21.8349
84480,23.9909,150.0,150.0,200.0,16.0,0.18,21.8881
84540,23.9735,150.0,150.0,200.0,16.0,0.18,21.8504
84600,23.9562,150.0,150.0,200.0,16.0,0.18,21.8421
84660,23.9389,150.0,150.0,200.0,16.0,0.18,21.8525
84720,23.9217,150.0,150.0,200.0,16.0,0.18,21.7929
84780,23.9045,150.0,150.0,200.0,16.0,0.18,21.8427
84840,23.8874,150.0,150.0,200.0,16.0,0.18,21.8213
84900,23.8704,150.0,150.0,200.0,16.0,0.18,21.845
84960,23.8534,150.0,150.0,200.0,16.0,0.18,21.8019
85020,23.8365,150.0,150.0,200.0,16.0,0.18,21.792
85080,23.8196,150.0,150.0,200.0,16.0,0.18,21.8085
85140,23.8028,150.0,150.0,200.0,16.0,0.18,21.7902
85200,23.7861,150.0,150.0,200.0,16.0,0.18,21.7512
85260,23.7694,150.0,150.0,200.0,16.0,0.18,21.7751
85320,23.7528,150.0,150.0,200.0,16.0,0.18,21.8134
85380,23.7362,150.0,150.0,200.0,16.0,0.18,21.7671
85440,23.7197,150.0,150.0,200.0,16.0,0.18,21.7382
85500,23.7033,150.0,150.0,200.0,16.0,0.18,21.7803
85560,23.6869,150.0,150.0,200.0,16.0,0.18,21.6976
85620,23.6706,150.0,150.0,200.0,16.0,0.18,21.6841
85680,23.6543,150.0,150.0,200.0,16.0,0.18,21.742
85740,23.6382,150.0,150.0,200.0,16.0,0.18,21.742
85800,23.622,150.0,150.0,200.0,16.0,0.18,21.7376
85860,23.606,150.0,150.0,200.0,16.0,0.18,21.6986
85920,23.59,150.0,150.0,200.0,16.0,0.18,21.7153
85980,23.5741,150.0,150.0,200.0,16.0,0.18,21.6723
86040,23.5582,150.0,150.0,200.0,16.0,0.18,21.7153
86100,23.5424,150.0,150.0,200.0,16.0,0.18,21.6547
86160,23.5267,150.0,150.0,200.0,16.0,0.18,21.693
86220,23.511,150.0,150.0,200.0,16.0,0.18,21.6998
86280,23.4955,150.0,150.0,200.0,16.0,0.18,21.6336
86340,23.4799,150.0,150.0,200.0,16.0,0.18,21.6651
86400,23.4645,150.0,150.0,200.0,16.0,0.18,21.6988
